Day,Month,Hour,League_Rank,Total_teams,Games_played,Points,Max_points,Min_points,Won,Draw,Lost,Goals_Scored,Goals_Rec,Win_Perc,Draw_Perc,Status,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Goals
8,10,22,23,26,5,4,20,3,1,1,3,5,7,27,27,0,0,1,0,0,0,0,0,0
8,10,17,11,14,24,18,56,13,4,6,14,20,51,18,27,0,0,1,0,0,0,0,0,4
2,10,18,18,24,10,9,24,3,2,3,5,9,11,20,55,0,0,0,0,0,0,1,0,0
2,10,18,24,24,10,3,24,3,0,3,7,7,19,40,20,0,0,0,0,0,0,1,0,1
11,11,16,11,20,11,15,29,5,4,3,4,11,12,49,37,0,0,0,0,1,0,0,0,1
11,11,16,8,20,11,20,29,5,6,2,3,19,18,73,25,0,0,0,0,1,0,0,0,1
11,11,14,9,20,11,18,29,5,5,3,3,19,15,30,40,0,0,0,0,1,0,0,0,0
4,11,16,14,20,10,8,27,3,2,2,6,7,13,41,41,0,0,0,0,1,0,0,0,1
11,11,19,6,20,11,17,24,6,5,2,4,16,14,51,34,0,0,0,0,1,0,0,0,4
11,11,15,15,20,11,13,24,6,3,4,4,8,12,44,22,0,0,0,0,1,0,0,0,4
11,11,19,1,20,11,31,31,-1,10,1,0,24,8,90,11,0,0,0,0,1,0,0,0,2
10,11,19,3,20,11,25,31,-1,8,1,2,24,12,68,34,0,0,0,1,0,0,0,0,2
10,11,17,4,20,11,24,29,5,8,0,3,19,10,80,11,0,0,0,1,0,0,0,0,1
11,11,20,1,20,12,36,36,7,12,0,0,41,7,66,33,0,0,0,0,1,0,0,0,4
11,11,12,20,20,11,5,29,5,1,2,8,11,29,0,27,0,0,0,0,1,0,0,0,0
10,11,17,3,18,10,20,24,5,6,2,2,18,11,73,0,0,0,0,1,0,0,0,0,2
2,11,19,18,20,11,6,28,-1,1,3,7,10,20,0,27,0,1,0,0,0,0,0,0,1
25,11,17,16,18,11,9,30,8,2,3,6,14,22,27,0,0,0,0,0,1,0,0,0,1
10,11,17,17,20,11,10,24,6,1,7,3,11,16,24,47,0,0,0,1,0,0,0,0,2
3,11,19,13,20,10,13,28,-1,3,4,3,9,11,26,34,0,0,0,1,0,0,0,0,1
4,11,15,16,20,10,7,27,3,1,4,5,6,14,22,33,0,0,0,0,1,0,0,0,1
3,11,14,11,20,10,14,28,-1,4,2,4,16,19,29,22,0,0,0,1,0,0,0,0,0
25,11,16,20,20,12,7,35,7,1,4,7,6,22,13,37,0,0,0,0,1,0,0,0,2
25,11,15,10,20,12,17,24,7,4,5,3,9,9,40,40,0,0,0,0,1,0,0,0,0
24,11,14,1,18,11,27,27,8,8,3,0,33,12,66,22,0,0,0,1,0,0,0,0,2
24,11,15,1,20,12,32,32,5,10,2,0,36,5,70,20,0,0,0,1,0,0,0,0,4
11,11,14,12,20,12,15,31,2,4,3,5,15,12,31,16,0,0,0,0,1,0,0,0,1
11,11,11,3,20,11,25,31,-1,8,1,2,21,6,77,8,0,0,0,0,1,0,0,0,1
3,11,19,5,20,10,21,26,3,7,0,3,16,8,63,16,0,0,0,1,0,0,0,0,3
3,11,19,1,20,11,22,22,5,6,4,1,29,13,94,16,0,0,0,1,0,0,0,0,3
25,11,13,5,20,13,25,35,7,7,4,2,26,15,68,17,0,0,0,0,1,0,0,0,2
24,11,19,1,20,12,24,24,6,7,3,2,34,18,68,26,0,0,0,1,0,0,0,0,1
24,11,14,6,20,12,19,34,0,5,4,3,22,15,51,42,0,0,0,1,0,0,0,0,0
24,11,12,6,20,12,20,24,6,6,2,4,20,16,66,22,0,0,0,1,0,0,0,0,0
24,11,17,3,20,12,28,32,5,8,4,0,27,8,61,25,0,0,0,1,0,0,0,0,1
24,11,15,19,20,13,7,24,6,1,4,8,14,26,55,55,0,0,0,1,0,0,0,0,0
11,11,17,14,18,10,10,27,8,3,1,6,8,12,44,22,0,0,0,0,1,0,0,0,0
3,11,17,2,20,10,26,26,3,8,2,0,20,4,70,20,0,0,0,1,0,0,0,0,1
2,11,19,2,20,12,25,36,7,8,1,3,21,10,25,13,0,1,0,0,0,0,0,0,1
11,11,17,3,20,11,21,24,6,6,3,2,15,8,33,33,0,0,0,0,1,0,0,0,1
10,11,16,4,20,12,21,36,7,6,3,3,19,14,70,20,0,0,0,1,0,0,0,0,4
10,11,15,15,20,11,8,29,5,2,2,7,12,25,13,37,0,0,0,1,0,0,0,0,0
3,11,15,6,20,10,16,21,5,4,4,2,9,7,18,55,0,0,0,1,0,0,0,0,0
3,11,12,8,20,10,17,26,3,5,2,3,17,17,61,13,0,0,0,1,0,0,0,0,2
4,11,19,4,20,10,18,31,-1,5,3,2,20,14,47,47,0,0,0,0,1,0,0,0,1
25,11,17,5,20,12,21,37,0,6,3,3,21,16,46,46,0,0,0,0,1,0,0,0,1
25,11,14,20,20,12,0,37,0,0,3,9,10,30,22,33,0,0,0,0,1,0,0,0,0
24,11,16,15,20,13,14,39,7,3,5,5,11,21,27,27,0,0,0,1,0,0,0,0,0
12,11,19,20,20,13,5,31,5,1,2,10,4,19,37,18,0,0,1,0,0,0,0,0,1
4,11,14,20,20,12,7,36,7,1,4,7,7,24,33,44,0,0,0,0,1,0,0,0,0
3,11,16,8,20,11,14,36,7,4,2,5,13,14,49,37,0,0,0,1,0,0,0,0,1
25,11,14,8,20,12,18,37,0,5,3,4,23,14,55,41,0,0,0,0,1,0,0,0,2
23,11,15,5,16,14,23,31,6,6,5,3,19,7,51,44,0,1,0,0,0,0,0,0,2
10,11,15,15,20,11,11,24,6,1,8,2,7,9,31,31,0,0,0,1,0,0,0,0,1
9,11,19,11,18,10,12,24,5,3,3,4,14,15,27,27,0,1,0,0,0,0,0,0,1
4,11,20,5,20,12,20,36,7,6,2,4,22,18,44,44,0,0,0,0,1,0,0,0,0
3,11,17,8,20,10,15,28,-1,4,3,3,17,13,55,11,0,0,0,1,0,0,0,0,1
24,11,17,15,18,11,10,27,8,2,4,5,11,24,13,49,0,0,0,1,0,0,0,0,2
11,11,14,16,20,12,11,36,7,2,5,5,11,16,8,42,0,0,0,0,1,0,0,0,0
10,11,14,2,18,10,20,24,5,6,2,2,23,12,63,47,0,0,0,1,0,0,0,0,3
5,11,20,17,20,10,10,24,6,1,7,2,11,15,13,73,0,0,1,0,0,0,0,0,0
3,11,19,19,20,12,7,36,7,1,4,7,12,18,14,69,0,0,0,1,0,0,0,0,0
24,11,14,2,18,12,23,28,8,7,2,3,27,13,34,26,0,0,0,1,0,0,0,0,3
11,11,17,16,20,11,10,24,6,2,4,5,9,11,13,25,0,0,0,0,1,0,0,0,2
10,11,19,8,20,12,17,36,7,4,5,3,8,10,25,49,0,0,0,1,0,0,0,0,0
10,11,15,8,20,11,19,29,5,6,1,4,16,13,47,31,0,0,0,1,0,0,0,0,1
4,11,17,4,20,10,19,21,5,6,1,3,22,13,41,27,0,0,0,0,1,0,0,0,0
3,11,15,12,20,10,13,26,3,4,1,5,16,16,37,0,0,0,0,1,0,0,0,0,1
2,11,20,7,18,9,13,18,4,4,1,4,9,14,50,0,0,1,0,0,0,0,0,0,3
23,11,17,9,18,12,17,27,8,4,5,3,17,14,50,30,0,1,0,0,0,0,0,0,1
23,11,19,13,16,15,12,35,10,3,3,9,23,35,51,7,0,1,0,0,0,0,0,0,3
23,11,17,7,16,14,19,31,6,5,4,5,16,21,39,31,0,1,0,0,0,0,0,0,2
10,11,17,2,16,14,31,34,9,9,4,1,36,14,63,31,0,0,0,1,0,0,0,0,1
3,11,17,6,18,11,15,33,7,4,3,4,16,13,50,11,0,0,0,1,0,0,0,0,0
3,11,15,15,20,10,8,26,3,2,2,6,10,21,11,33,0,0,0,1,0,0,0,0,2
25,11,19,14,20,12,16,25,7,4,4,4,12,15,30,30,0,0,0,0,1,0,0,0,1
25,11,16,4,20,14,26,42,7,8,2,4,21,12,40,40,0,0,0,0,1,0,0,0,0
25,11,13,16,18,13,10,39,8,3,1,9,12,24,17,26,0,0,0,0,1,0,0,0,0
24,11,14,6,18,12,22,28,8,7,1,4,26,16,73,13,0,0,0,1,0,0,0,0,3
11,11,14,16,20,11,9,31,-1,2,3,6,9,16,0,34,0,0,0,0,1,0,0,0,2
10,11,19,18,20,11,9,24,6,2,3,6,9,16,33,0,0,0,0,1,0,0,0,0,0
10,11,20,2,18,9,21,21,6,6,3,0,19,9,85,25,0,0,0,1,0,0,0,0,0
10,11,18,2,10,13,23,34,11,6,5,2,26,24,55,55,0,0,0,1,0,0,0,0,2
9,11,20,13,20,11,13,24,6,3,4,4,12,13,60,11,0,1,0,0,0,0,0,0,3
9,11,18,9,14,15,18,34,12,3,9,3,18,19,18,64,0,1,0,0,0,0,0,0,0
4,11,16,15,20,12,12,36,7,3,3,6,14,17,25,13,0,0,0,0,1,0,0,0,3
4,11,15,7,20,10,16,21,5,5,1,4,16,15,34,17,0,0,0,0,1,0,0,0,1
4,11,15,6,10,12,16,34,11,4,4,4,19,20,25,25,0,0,0,0,1,0,0,0,2
4,11,14,9,20,11,16,31,0,4,4,3,17,16,44,44,0,0,0,0,1,0,0,0,2
4,11,13,9,12,12,14,32,9,4,2,6,14,23,33,22,0,0,0,0,1,0,0,0,1
25,11,14,10,20,12,17,37,0,4,5,3,18,10,34,42,0,0,0,0,1,0,0,0,0
11,11,15,1,10,13,34,34,11,11,1,1,43,14,85,25,0,0,0,0,1,0,0,0,3
11,11,13,2,18,12,31,36,8,10,1,1,33,5,110,0,0,0,0,0,1,0,0,0,7
10,11,19,3,20,12,25,36,7,7,4,1,20,7,40,40,0,0,0,1,0,0,0,0,0
4,11,17,6,18,9,17,24,5,5,2,2,17,14,55,44,0,0,0,0,1,0,0,0,1
3,11,14,6,18,10,16,24,5,5,1,4,21,14,44,11,0,0,0,1,0,0,0,0,4
3,11,19,15,18,11,10,33,7,2,4,5,17,21,27,27,0,0,0,1,0,0,0,0,0
2,11,18,15,18,10,9,21,7,2,3,5,7,13,41,27,0,1,0,0,0,0,0,0,2
26,11,19,11,20,12,17,37,1,4,5,3,17,15,20,60,0,0,1,0,0,0,0,0,0
26,11,20,15,20,12,14,26,7,3,5,4,22,20,37,25,0,0,1,0,0,0,0,0,1
25,11,19,12,20,12,15,37,1,4,3,5,16,15,17,17,0,0,0,0,1,0,0,0,1
25,11,16,5,16,14,23,31,9,6,5,3,14,8,51,29,0,0,0,0,1,0,0,0,0
24,11,18,7,10,15,17,38,12,4,5,6,22,27,37,25,0,0,0,1,0,0,0,0,0
24,11,17,2,18,13,32,36,9,10,2,1,37,5,100,0,0,0,0,1,0,0,0,0,3
11,11,14,17,20,11,9,31,-1,2,3,6,10,16,14,27,0,0,0,0,1,0,0,0,1
10,11,12,12,20,11,14,29,5,4,2,5,12,16,25,49,0,0,0,1,0,0,0,0,1
4,11,17,14,20,10,12,31,-1,3,3,4,17,12,51,42,0,0,0,0,1,0,0,0,2
4,11,19,11,20,10,13,24,5,3,4,3,17,13,42,34,0,0,0,0,1,0,0,0,3
3,11,18,1,18,9,19,19,4,6,1,2,18,6,82,0,0,0,0,1,0,0,0,0,2
25,11,15,4,18,13,21,39,8,6,3,4,24,18,63,0,0,0,0,0,1,0,0,0,2
25,11,14,7,18,11,17,30,8,5,2,4,19,19,73,13,0,0,0,0,1,0,0,0,1
24,11,19,9,18,12,14,36,8,3,5,4,24,27,55,27,0,0,0,1,0,0,0,0,0
23,11,20,1,19,11,24,24,5,7,3,1,21,9,61,13,0,1,0,0,0,0,0,0,1
11,11,19,1,16,15,35,35,10,10,5,0,39,15,71,31,0,0,0,0,1,0,0,0,0
9,11,19,14,18,11,10,33,7,2,4,5,17,21,37,25,0,1,0,0,0,0,0,0,3
4,11,14,6,20,11,17,31,0,4,5,2,13,12,42,42,0,0,0,0,1,0,0,0,4
30,11,18,14,14,16,8,33,8,1,5,10,15,29,9,27,0,1,0,0,0,0,0,0,0
24,11,19,13,20,13,15,39,7,4,3,6,17,19,30,30,0,0,0,1,0,0,0,0,1
21,11,23,17,20,36,37,74,22,9,10,17,29,46,37,18,0,0,0,0,0,0,0,1,0
21,11,21,6,20,36,56,74,22,16,8,12,53,40,55,18,0,0,0,0,0,0,0,1,2
14,11,23,10,20,33,41,67,21,11,8,14,31,39,30,25,0,0,0,0,0,0,0,1,0
11,11,17,1,12,15,40,40,7,13,1,1,38,7,100,0,0,0,0,0,1,0,0,0,2
11,11,13,6,18,11,15,33,7,4,3,4,21,18,66,0,0,0,0,0,1,0,0,0,1
11,11,15,1,14,15,34,34,12,11,1,3,34,15,82,0,0,0,0,0,1,0,0,0,1
11,11,17,15,18,11,11,27,8,2,5,4,12,17,11,55,0,0,0,0,1,0,0,0,2
11,11,16,1,12,13,35,35,9,11,2,0,32,13,88,11,0,0,0,0,1,0,0,0,2
10,11,14,12,18,10,12,24,5,3,3,4,7,11,13,49,0,0,0,1,0,0,0,0,3
10,11,14,18,18,10,5,24,5,1,2,7,6,24,25,25,0,0,0,1,0,0,0,0,2
9,11,19,5,20,13,23,28,5,7,2,4,17,13,34,8,0,1,0,0,0,0,0,0,0
4,11,17,2,14,15,32,34,12,9,5,1,34,13,77,26,0,0,0,0,1,0,0,0,2
4,11,16,10,16,13,16,31,6,4,4,5,13,19,26,42,0,0,0,0,1,0,0,0,2
4,11,11,1,14,15,32,32,12,10,2,3,33,15,94,0,0,0,0,0,1,0,0,0,1
3,11,14,16,18,10,6,24,5,1,3,6,12,20,27,0,0,0,0,1,0,0,0,0,1
1,11,18,9,16,27,35,60,15,9,8,10,31,30,39,39,0,0,0,0,0,1,0,0,0
1,11,17,6,16,12,20,33,6,5,5,2,18,11,60,40,0,0,0,0,0,1,0,0,1
1,11,13,15,16,12,6,33,6,1,3,8,9,22,26,17,0,0,0,0,0,1,0,0,1
30,11,19,10,20,14,17,42,7,4,5,5,21,19,42,26,0,1,0,0,0,0,0,0,0
27,11,19,20,24,18,17,36,11,4,5,9,24,29,30,25,0,0,0,0,0,0,1,0,0
25,11,15,2,10,14,23,40,12,6,5,3,28,28,88,22,0,0,0,0,1,0,0,0,1
25,11,13,4,18,13,21,39,8,6,3,4,19,14,61,0,0,0,0,0,1,0,0,0,3
24,11,19,12,20,14,17,42,7,4,5,5,14,15,50,40,0,0,0,1,0,0,0,0,0
24,11,19,20,20,14,7,42,7,1,4,9,9,29,22,33,0,0,0,1,0,0,0,0,1
24,11,15,7,12,12,19,29,4,5,4,3,12,7,37,37,0,0,0,1,0,0,0,0,0
24,11,18,1,16,16,46,46,7,15,1,0,43,8,110,0,0,0,0,1,0,0,0,0,2
23,11,20,14,22,14,15,30,9,3,6,5,13,13,37,18,0,1,0,0,0,0,0,0,2
23,11,17,2,16,15,35,37,11,11,2,2,22,13,66,22,0,1,0,0,0,0,0,0,1
21,11,23,12,20,36,43,74,22,11,10,15,34,34,49,25,0,0,0,0,0,0,0,1,0
11,11,16,1,16,13,31,31,6,10,1,2,22,9,68,17,0,0,0,0,1,0,0,0,0
11,11,15,9,12,11,11,26,4,3,2,6,11,15,44,11,0,0,0,0,1,0,0,0,1
10,11,14,4,20,13,26,31,5,8,2,3,20,7,77,11,0,0,0,1,0,0,0,0,2
10,11,15,3,12,13,24,26,4,7,3,3,19,12,55,22,0,0,0,1,0,0,0,0,1
9,11,17,3,10,14,26,33,2,8,2,4,20,15,41,14,0,1,0,0,0,0,0,0,1
5,11,19,2,18,11,21,22,7,6,3,2,24,16,66,22,0,0,1,0,0,0,0,0,0
5,11,17,5,16,8,15,23,1,4,3,1,9,4,22,22,0,0,1,0,0,0,0,0,1
4,11,16,1,10,12,30,30,2,9,3,0,25,8,61,25,0,0,0,0,1,0,0,0,2
4,11,17,4,16,13,24,34,7,7,3,3,25,15,51,26,0,0,0,0,1,0,0,0,2
4,11,14,3,16,29,55,63,15,16,7,6,55,29,47,31,0,0,0,0,1,0,0,0,3
3,11,19,15,16,14,12,26,11,2,6,6,13,22,34,34,0,0,0,1,0,0,0,0,0
3,11,17,2,16,14,31,34,7,9,4,1,36,14,59,34,0,0,0,1,0,0,0,0,1
3,11,13,5,16,12,19,28,6,5,4,3,17,7,60,50,0,0,0,1,0,0,0,0,0
