Day,Month,Hour,League_Rank_1,League_Rank_2,Total_teams,Games_played_1,Games_played_2,Points_1,Points_2,Max_points,Min_points,Won_1,Draw_1,Lost_1,Won_2,Draw_2,Lost_2,Goals_Scored_1,Goals_Scored_2,Goals_Rec_1,Goal_Rec_2,Win_Perc_1,Win_Perc_2,Draw_Perc_1,Draw_Perc_2,Avrage_FT_Goal,Average_HT_Goal,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Result
22,1,16,3,10,14,23,23,43,27,43,12,13,4,6,6,9,8,43,36,25,40,69,41,14,48,3.0,0.83,0,0,0,0,0,1,0,Home
22,1,19,2,5,14,23,23,43,41,43,12,12,7,4,11,8,4,37,32,21,24,92,55,18,18,3.33,1.5,0,0,0,0,0,1,0,Away
21,1,17,16,14,18,17,17,16,19,41,-1,4,4,9,4,7,6,22,20,29,22,27,27,41,20,3.5,1.66,0,1,0,0,0,0,0,Away
20,1,0,11,2,26,11,14,19,30,36,10,5,4,2,8,6,0,16,20,6,9,41,27,55,55,3.83,2.33,0,0,0,1,0,0,0,Away
20,1,22,9,7,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,64,64,27,0,4.16,2.33,0,0,0,1,0,0,0,Away
20,1,12,11,3,18,17,17,21,31,40,15,6,3,8,9,4,4,15,24,17,14,48,55,20,27,2.0,0.33,0,0,0,1,0,0,0,Home
20,1,17,7,10,18,18,18,29,23,41,-1,7,8,3,6,5,7,21,17,12,22,39,46,46,26,2.0,0.83,0,0,0,1,0,0,0,Home
20,1,14,15,13,18,18,18,17,20,41,-1,4,5,9,5,5,8,15,17,33,22,27,27,27,27,3.16,1.83,0,0,0,1,0,0,0,Draw
19,1,4,10,16,18,3,3,3,1,6,0,1,0,2,0,1,2,3,0,4,3,48,14,20,20,2.66,1.16,0,0,1,0,0,0,0,Home
19,1,18,8,4,18,17,17,24,30,40,15,7,3,7,9,3,5,21,28,23,17,92,37,18,18,3.0,1.0,0,0,1,0,0,0,0,Home
19,1,15,2,5,14,19,19,31,28,46,14,8,7,4,8,4,7,27,21,13,23,46,37,37,27,3.0,0.83,0,0,1,0,0,0,0,Draw
18,1,20,11,14,20,20,20,27,25,43,11,7,6,7,7,4,9,25,24,28,26,37,37,30,18,2.33,1.0,1,0,0,0,0,0,0,Away
16,1,16,4,13,18,16,16,28,19,40,15,8,4,4,5,4,7,20,15,14,22,55,35,27,27,3.16,1.33,0,0,0,0,0,0,1,Home
15,1,12,5,14,14,22,22,37,9,42,9,11,4,7,1,6,15,42,18,29,43,26,19,33,19,1.66,0.5,0,0,0,0,0,1,0,Away
15,1,13,4,5,18,17,17,27,26,41,15,8,3,6,8,2,7,19,24,15,18,55,47,8,16,1.83,1.0,0,0,0,0,0,1,0,Home
15,1,15,2,1,8,4,4,9,10,10,1,3,0,1,3,1,0,9,14,3,4,55,14,14,27,3.0,0.33,0,0,0,0,0,1,0,Home
14,1,1,16,15,18,1,1,0,0,6,0,0,0,1,0,0,1,0,1,2,3,41,55,27,41,3.33,1.5,0,1,0,0,0,0,0,Home
13,1,19,10,8,14,17,17,18,20,45,14,4,6,7,5,5,7,21,16,27,16,27,27,37,27,2.16,1.0,0,0,0,1,0,0,0,Draw
13,1,14,5,14,20,19,19,34,23,40,10,10,4,5,7,2,10,26,25,17,30,61,42,18,6,3.66,1.5,0,0,0,1,0,0,0,Away
13,1,14,17,20,20,19,19,14,10,40,10,3,5,11,1,7,11,23,22,42,41,18,6,25,37,2.83,0.66,0,0,0,1,0,0,0,Away
13,1,23,3,2,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,69,14,27,27,2.66,1.66,0,0,0,1,0,0,0,Home
13,1,21,9,7,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,88,55,22,44,2.83,0.83,0,0,0,1,0,0,0,Away
13,1,2,9,4,18,1,1,1,3,6,0,0,1,0,1,0,0,1,2,1,0,35,69,35,20,2.83,1.16,0,0,0,1,0,0,0,Away
13,1,2,9,17,18,2,2,3,0,6,0,1,0,1,0,0,2,3,1,5,5,41,41,41,35,1.66,0.5,0,0,0,1,0,0,0,Home
13,1,22,5,4,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,41,69,27,41,1.16,0.66,0,0,0,1,0,0,0,Away
12,1,16,2,9,14,14,14,32,16,34,4,9,5,0,5,1,8,23,19,9,33,73,46,37,0,2.66,0.66,0,0,1,0,0,0,0,Draw
12,1,7,4,3,10,8,8,15,15,17,1,4,3,1,4,3,1,11,24,7,9,55,55,41,41,3.0,1.16,0,0,1,0,0,0,0,Home
11,1,20,2,4,6,11,11,24,19,27,0,7,3,1,5,4,2,40,30,9,11,39,63,39,24,3.0,1.5,1,0,0,0,0,0,0,Home
10,1,16,2,5,14,20,20,40,36,42,6,12,4,4,10,6,4,41,38,22,21,71,39,8,31,3.16,2.0,0,0,0,0,1,0,0,Away
9,1,9,6,2,10,11,11,16,23,26,2,4,4,3,7,2,2,14,24,13,12,41,69,41,14,3.0,0.83,0,0,0,0,0,0,1,Home
9,1,16,17,7,18,17,18,16,24,41,15,3,7,7,6,6,6,22,25,27,22,37,15,44,44,2.33,0.5,0,0,0,0,0,0,1,Home
9,1,18,1,8,16,16,16,33,21,33,11,10,3,3,5,6,5,24,18,10,15,55,39,24,47,2.16,1.0,0,0,0,0,0,0,1,Away
9,1,16,8,14,18,15,14,23,16,34,13,7,2,6,4,4,6,20,13,18,19,51,34,17,26,2.33,1.33,0,0,0,0,0,0,1,Home
8,1,14,6,1,16,13,14,21,33,33,6,4,9,0,10,3,1,11,33,4,13,34,77,77,26,3.83,0.0,0,0,0,0,0,1,0,Away
8,1,14,8,13,16,14,14,20,13,33,6,6,2,6,2,7,5,22,13,24,16,47,16,24,55,1.33,0.0,0,0,0,0,0,1,0,Draw
7,1,18,15,3,16,17,17,10,31,35,9,5,6,6,9,4,4,22,29,21,19,39,71,39,16,3.33,0.0,0,1,0,0,0,0,0,Home
7,1,18,13,7,16,17,17,18,25,35,9,4,6,7,6,7,4,12,21,21,13,24,39,31,31,2.16,0.0,0,1,0,0,0,0,0,Draw
6,1,18,17,6,18,16,15,13,24,34,13,2,7,7,7,3,5,15,20,24,17,17,59,42,17,1.83,1.0,0,0,0,1,0,0,0,Home
6,1,0,7,8,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,55,41,14,41,1.83,0.83,0,0,0,1,0,0,0,Home
6,1,14,2,7,14,11,12,26,17,26,7,8,2,1,5,2,5,16,13,5,14,85,61,13,13,2.16,0.0,0,0,0,1,0,0,0,Home
6,1,17,5,3,12,15,14,23,30,35,7,7,2,6,9,3,2,19,36,19,13,66,66,11,22,2.33,1.16,0,0,0,1,0,0,0,Away
6,1,15,7,6,12,15,14,20,21,35,7,6,2,7,6,3,5,15,18,18,13,44,55,11,22,3.33,1.83,0,0,0,1,0,0,0,Home
6,1,7,4,7,10,10,11,17,12,23,2,5,2,3,3,3,5,13,12,9,15,41,41,14,27,3.33,1.5,0,0,0,1,0,0,0,Home
5,1,12,3,7,11,11,11,19,13,24,4,5,4,2,3,4,4,19,6,10,8,49,37,37,37,2.5,1.5,0,0,1,0,0,0,0,Home
5,1,16,3,5,10,20,20,32,29,49,16,10,2,8,9,2,9,30,30,28,26,61,49,13,13,3.66,2.0,0,0,1,0,0,0,0,Away
5,1,14,7,6,16,15,12,21,22,30,11,5,6,4,5,7,0,17,14,13,7,50,30,50,40,2.5,1.33,0,0,1,0,0,0,0,Away
4,1,18,5,8,14,19,19,33,27,39,6,9,6,4,8,3,8,34,33,19,30,29,37,29,15,2.33,0.66,1,0,0,0,0,0,0,Home
20,10,18,9,2,18,8,8,10,19,24,3,2,4,2,6,1,1,20,21,18,4,44,88,66,0,4.16,1.83,0,0,1,0,0,0,0,Away
19,10,17,1,14,18,8,8,18,8,18,5,6,0,2,1,5,2,16,5,9,7,88,33,11,11,3.66,1.33,1,0,0,0,0,0,0,Draw
27,10,17,18,1,18,9,9,4,27,27,4,1,1,7,9,0,0,5,36,19,3,31,63,16,31,2.16,1.16,0,0,1,0,0,0,0,Away
28,10,15,2,6,14,13,13,28,18,28,9,9,1,3,3,9,1,29,16,13,13,82,27,0,64,2.66,1.16,0,0,0,1,0,0,0,Home
29,10,18,2,6,14,13,13,28,18,31,12,8,4,1,5,3,5,31,21,11,20,82,64,27,27,3.16,1.33,0,1,0,0,0,0,0,Home
29,10,15,13,1,16,11,11,11,25,25,6,3,2,6,8,1,2,5,20,15,9,37,55,27,37,3.66,1.83,0,1,0,0,0,0,0,Away
27,10,19,13,2,18,7,7,7,17,18,4,1,4,2,5,2,0,4,15,7,5,14,55,55,27,4.0,1.5,0,0,1,0,0,0,0,Home
30,10,19,2,10,16,13,13,30,15,30,6,9,3,1,4,3,6,34,14,13,24,59,26,34,51,3.33,1.66,0,0,0,0,0,1,0,Home
28,10,13,2,3,18,9,9,22,20,27,4,7,1,1,6,2,1,25,20,4,10,92,110,0,0,2.83,0.83,0,0,0,1,0,0,0,Home
27,10,17,1,8,10,11,11,28,11,28,10,9,1,1,3,2,6,37,17,12,20,85,73,25,13,2.16,1.0,0,0,1,0,0,0,0,Home
29,10,18,1,5,16,26,26,59,48,59,15,17,8,1,14,6,6,46,47,14,28,71,47,39,24,1.66,1.16,0,1,0,0,0,0,0,Draw
22,10,18,10,7,10,34,34,15,42,86,15,4,3,27,13,3,18,20,46,90,63,11,77,0,22,4.33,1.66,0,1,0,0,0,0,0,Home
20,10,18,1,13,16,11,11,29,10,29,5,9,2,0,3,1,7,32,13,10,23,44,33,33,22,2.66,1.5,0,0,1,0,0,0,0,Home
29,10,17,5,16,16,7,7,13,0,20,0,4,1,2,0,0,7,10,1,4,12,37,18,37,0,2.66,1.5,0,1,0,0,0,0,0,Home
28,10,16,6,1,10,11,11,12,27,27,2,2,6,3,8,3,0,15,23,17,8,13,73,37,13,2.33,1.0,0,0,0,1,0,0,0,Away
28,10,17,4,13,18,7,7,15,9,18,4,5,0,2,2,3,2,16,4,6,3,85,25,0,25,2.33,1.0,0,0,0,1,0,0,0,Home
22,10,16,4,9,16,11,11,23,14,30,9,7,2,2,4,2,5,19,24,7,25,51,51,51,29,2.83,1.66,0,1,0,0,0,0,0,Home
19,10,18,2,13,16,10,10,25,9,26,4,8,1,1,1,6,3,28,12,10,14,80,0,20,50,3.0,1.0,1,0,0,0,0,0,0,Draw
30,10,20,1,2,4,1,1,3,1,3,0,1,0,0,0,1,0,2,3,1,3,37,0,73,110,3.66,2.0,0,0,0,0,0,1,0,Home
29,10,19,2,4,16,7,7,19,13,20,0,7,0,0,6,1,0,12,14,2,4,88,44,0,22,3.5,1.0,0,1,0,0,0,0,0,Home
29,10,18,13,3,16,26,26,29,47,57,19,8,5,13,14,5,7,27,51,43,32,24,55,16,16,3.16,1.33,0,1,0,0,0,0,0,Away
23,10,18,12,1,12,9,9,3,22,22,3,1,0,8,7,1,1,5,16,20,7,11,60,11,11,2.5,1.0,0,0,0,0,0,1,0,Away
21,10,12,3,12,18,8,8,17,10,27,3,5,2,1,3,1,4,17,9,10,11,110,13,0,13,3.33,1.33,0,0,0,1,0,0,0,Home
1,10,17,4,12,16,23,23,44,24,57,13,13,5,5,7,3,13,41,30,26,40,71,47,24,8,2.33,0.5,0,1,0,0,0,0,0,Home
31,10,21,2,3,4,1,1,3,0,6,0,1,0,0,0,0,1,3,1,1,2,27,69,41,14,2.83,1.33,0,0,0,0,0,0,1,Away
30,10,19,14,6,16,13,13,9,20,30,6,2,3,8,6,2,5,8,25,18,24,0,60,30,20,3.33,1.5,0,0,0,0,0,1,0,Home
29,10,17,2,15,16,12,12,30,10,31,9,10,0,2,3,1,8,28,10,7,21,71,39,24,8,2.83,1.33,0,1,0,0,0,0,0,Home
27,10,18,14,4,18,9,9,10,19,27,4,3,1,5,6,1,2,9,23,14,19,25,37,13,37,2.66,0.66,0,0,1,0,0,0,0,Draw
20,10,18,12,5,18,9,9,10,13,27,3,2,4,3,3,4,2,9,18,12,14,37,85,37,0,4.33,1.33,0,0,1,0,0,0,0,Home
20,10,14,8,1,14,12,12,15,25,25,9,4,3,5,7,4,1,18,27,13,10,42,84,42,17,4.0,1.83,0,0,1,0,0,0,0,Away
20,10,17,1,10,16,11,11,31,13,31,6,10,1,0,4,1,6,30,9,6,13,90,30,11,20,3.33,1.0,0,0,1,0,0,0,0,Home
19,10,15,13,6,16,10,10,10,16,25,5,3,1,6,4,4,2,6,14,15,5,9,55,18,46,2.66,1.5,1,0,0,0,0,0,0,Away
30,10,19,8,7,16,13,13,15,19,30,6,4,3,6,4,7,2,17,17,18,14,27,37,46,18,1.83,0.66,0,0,0,0,0,1,0,Home
29,10,19,11,12,14,12,12,14,12,26,8,4,2,6,3,3,6,10,13,19,20,47,39,16,24,4.0,1.66,0,1,0,0,0,0,0,Draw
28,10,13,6,1,16,11,11,19,29,29,6,5,4,2,9,2,0,17,33,10,11,66,66,33,22,2.66,1.0,0,0,0,1,0,0,0,Draw
28,10,16,4,5,16,12,12,20,20,25,6,5,5,2,6,2,4,16,18,5,9,55,64,46,18,2.0,0.83,0,0,0,1,0,0,0,Away
27,10,16,10,17,18,9,9,11,4,27,4,3,2,4,1,1,7,13,10,20,23,44,22,22,11,2.5,0.66,0,0,1,0,0,0,0,Draw
27,10,16,4,5,18,10,10,17,15,21,5,5,2,3,4,3,3,13,18,15,12,33,55,11,0,3.33,1.33,0,0,1,0,0,0,0,Draw
27,10,11,12,14,16,11,11,12,10,25,6,3,3,5,2,4,5,11,7,18,13,42,34,34,34,1.5,1.0,0,0,1,0,0,0,0,Draw
26,10,18,6,8,16,11,11,17,14,29,5,5,2,4,4,2,5,23,16,21,16,77,33,22,22,1.83,1.0,1,0,0,0,0,0,0,Home
22,10,16,2,14,16,6,6,16,4,19,0,5,1,0,1,1,4,8,4,1,7,73,55,0,18,1.0,0.83,0,1,0,0,0,0,0,Home
22,10,18,8,6,10,34,34,38,46,86,15,11,5,18,13,7,14,35,50,49,43,49,37,13,13,2.33,1.16,0,1,0,0,0,0,0,Draw
20,10,16,13,15,18,8,8,9,8,19,5,2,3,3,2,2,4,12,6,15,10,73,25,25,49,4.16,2.33,0,0,1,0,0,0,0,Draw
19,10,16,8,2,16,11,11,15,27,27,7,4,3,4,9,0,2,11,16,12,9,31,55,31,31,2.66,1.83,1,0,0,0,0,0,0,Draw
19,10,17,7,3,16,10,10,15,18,25,5,4,3,3,5,3,2,11,10,10,4,22,33,33,33,1.33,0.5,1,0,0,0,0,0,0,Home
9,10,2,10,17,23,30,30,47,35,66,20,14,5,11,9,8,13,41,50,32,45,44,33,27,22,1.83,0.83,0,0,0,0,0,1,0,Home
31,10,19,5,2,12,9,10,17,20,25,3,5,2,2,6,2,2,22,16,9,9,66,55,22,33,1.83,0.66,0,0,0,0,0,0,1,Draw
28,10,15,1,11,12,7,7,19,4,19,4,6,1,0,1,1,5,15,8,2,18,66,22,0,22,3.83,1.0,0,0,0,1,0,0,0,Home
28,10,16,2,1,12,11,11,21,31,31,9,6,3,2,10,1,0,14,27,7,9,60,80,0,30,2.5,1.16,0,0,0,1,0,0,0,Draw
28,10,14,4,10,16,26,26,50,29,59,15,15,5,6,8,5,13,49,24,30,32,79,47,16,16,1.83,0.5,0,0,0,1,0,0,0,Draw
27,10,15,9,3,10,12,12,9,24,27,2,2,3,7,7,3,2,15,25,27,11,13,25,25,49,2.33,0.5,0,0,1,0,0,0,0,Draw
26,10,18,5,1,10,35,35,47,86,86,18,13,8,14,27,5,3,51,84,44,19,37,85,25,25,2.0,1.16,1,0,0,0,0,0,0,Draw
23,10,17,1,4,16,26,26,58,44,58,21,17,7,2,13,5,8,51,42,23,34,71,55,31,31,2.66,0.5,0,0,0,0,0,1,0,Draw
22,10,23,3,7,20,29,29,56,42,62,17,16,8,5,11,9,9,39,33,20,26,37,61,25,25,2.66,1.0,0,1,0,0,0,0,0,Draw
21,10,17,15,4,16,6,6,2,13,16,0,0,2,4,4,1,1,5,10,14,3,0,55,27,27,3.66,1.5,0,0,0,1,0,0,0,Home
21,10,16,6,1,16,6,6,12,16,16,0,4,0,2,6,0,0,9,10,2,1,37,73,0,0,2.83,1.83,0,0,0,1,0,0,0,Away
20,10,15,9,1,10,10,10,8,24,24,2,2,2,6,7,3,0,13,19,22,7,13,61,25,13,3.5,1.5,0,0,1,0,0,0,0,Away
20,10,13,1,5,12,28,29,70,38,70,28,22,4,2,11,5,13,57,33,15,41,88,55,11,11,3.16,1.66,0,0,1,0,0,0,0,Draw
20,10,15,3,11,12,11,11,21,9,31,8,6,3,2,2,3,6,14,16,7,18,77,33,0,11,2.5,0.5,0,0,1,0,0,0,0,Draw
20,10,16,16,6,16,6,6,0,10,16,0,0,0,6,4,1,1,1,11,10,3,47,94,0,16,2.5,1.0,0,0,1,0,0,0,0,Away
19,10,17,4,14,14,12,12,18,9,25,9,5,3,4,2,3,7,14,14,14,31,42,17,26,34,4.83,2.0,1,0,0,0,0,0,0,Home
19,10,18,7,2,10,33,34,42,71,83,15,13,3,17,22,5,7,46,63,60,26,82,69,14,14,2.83,1.16,1,0,0,0,0,0,0,Away
19,10,18,1,8,10,34,33,83,38,83,15,26,5,3,11,5,17,79,35,19,44,82,41,27,27,2.83,1.33,1,0,0,0,0,0,0,Home
14,10,19,1,5,20,28,28,56,51,56,17,16,8,4,14,9,5,43,37,18,16,70,58,24,40,2.0,0.33,0,0,0,1,0,0,0,Home
1,10,19,17,16,18,6,6,4,4,16,4,1,1,4,1,1,4,4,6,10,11,40,40,20,20,2.33,1.0,0,1,0,0,0,0,0,Home
31,10,19,1,6,12,10,9,25,17,25,3,8,1,1,5,2,2,19,21,7,10,60,70,20,30,1.83,0.66,0,0,0,0,0,0,1,Draw
31,10,19,12,3,12,10,9,3,19,25,3,1,0,9,6,1,2,5,17,23,6,27,64,9,27,2.16,1.0,0,0,0,0,0,0,1,Away
31,10,19,9,13,16,12,12,15,10,30,6,4,3,5,1,7,4,17,13,19,16,46,0,18,55,3.66,1.33,0,0,0,0,0,0,1,Draw
31,10,17,6,1,16,25,25,45,63,63,16,12,9,4,20,3,2,45,45,25,17,63,94,39,8,2.16,0.5,0,0,0,0,0,0,1,Away
29,10,17,6,13,16,7,7,12,6,20,0,3,3,1,2,0,5,7,4,3,13,44,0,66,22,2.0,0.33,0,1,0,0,0,0,0,Home
29,10,17,6,2,12,6,5,9,15,19,3,3,0,3,5,0,0,11,18,9,1,27,96,0,0,3.33,1.16,0,1,0,0,0,0,0,Draw
29,10,17,7,5,12,6,4,6,10,19,3,1,3,2,3,1,0,5,7,6,2,66,66,22,22,2.33,0.66,0,1,0,0,0,0,0,Away
29,10,22,20,26,26,9,8,8,6,23,6,2,2,5,1,3,4,8,2,10,5,31,31,0,31,1.16,0.5,0,1,0,0,0,0,0,Home
28,10,14,9,8,16,26,26,34,38,59,15,9,7,10,10,8,8,30,34,29,29,39,55,39,31,4.0,1.5,0,0,0,1,0,0,0,Draw
28,10,13,11,3,14,13,13,15,21,28,12,3,6,4,6,3,4,15,16,21,14,51,26,17,34,2.83,1.66,0,0,0,1,0,0,0,Away
28,10,10,14,13,18,10,10,10,11,21,5,2,4,4,2,5,3,7,12,11,15,27,27,37,9,1.66,0.33,0,0,0,1,0,0,0,Home
28,10,11,1,3,16,26,26,59,51,59,21,18,5,3,15,6,5,64,48,23,31,63,63,24,31,2.33,0.83,0,0,0,1,0,0,0,Home
27,10,13,5,1,12,11,11,19,25,25,7,6,1,4,8,1,2,18,35,13,7,55,99,11,11,4.5,2.33,0,0,1,0,0,0,0,Draw
27,10,9,2,11,12,29,30,61,29,71,28,19,4,6,8,5,17,57,25,27,41,77,44,22,11,3.5,2.5,0,0,1,0,0,0,0,Away
27,10,17,16,8,18,9,9,7,12,27,4,2,1,6,3,3,3,7,13,20,15,25,37,25,37,3.33,1.33,0,0,1,0,0,0,0,Home
27,10,19,7,9,20,30,30,43,40,62,17,11,10,9,11,7,12,35,31,28,35,35,40,24,35,3.16,1.33,0,0,1,0,0,0,0,Home
27,10,16,4,15,16,11,11,18,10,25,6,5,3,3,3,1,7,11,6,6,17,37,9,27,0,1.5,0.66,0,0,1,0,0,0,0,Home
27,10,12,4,3,14,12,12,23,28,31,4,6,5,1,9,1,2,16,24,7,4,55,101,46,0,2.83,1.0,0,0,1,0,0,0,0,Draw
27,10,18,16,10,16,11,11,5,14,29,5,1,2,8,4,2,5,9,14,22,21,37,27,18,55,3.16,1.66,0,0,1,0,0,0,0,Draw
26,10,18,1,3,16,12,12,23,22,23,9,7,2,3,6,4,2,19,19,14,15,42,68,0,17,1.66,0.5,1,0,0,0,0,0,0,Draw
26,10,18,4,9,10,35,35,56,27,86,18,17,5,13,7,6,22,48,24,43,71,69,14,0,27,4.66,2.0,1,0,0,0,0,0,0,Home
26,10,18,15,5,18,9,9,8,14,27,4,2,2,5,4,2,3,10,10,24,9,37,37,37,0,2.66,1.33,1,0,0,0,0,0,0,Draw
25,10,15,3,8,16,6,6,13,9,18,2,4,1,1,2,3,1,11,8,7,4,55,55,27,27,3.0,2.0,0,0,0,0,1,0,0,Home
22,10,22,3,11,12,14,14,22,14,35,14,6,4,4,3,5,6,15,14,8,20,55,33,22,22,2.0,0.83,0,1,0,0,0,0,0,Home
21,10,22,10,18,20,29,30,40,31,62,17,10,10,9,7,10,13,25,29,25,45,49,13,30,55,1.83,1.0,0,0,0,1,0,0,0,Home
21,10,16,13,1,16,26,26,27,54,54,19,6,9,11,16,6,4,27,44,38,21,24,63,39,24,2.66,1.16,0,0,0,1,0,0,0,Draw
21,10,12,9,6,12,8,8,6,14,22,3,2,0,6,4,2,2,6,18,16,8,25,49,0,25,4.66,2.33,0,0,0,1,0,0,0,Away
21,10,11,1,9,12,31,31,72,31,72,18,22,6,3,8,7,16,56,26,19,34,88,22,11,33,3.33,1.33,0,0,0,1,0,0,0,Home
21,10,10,18,13,18,8,8,3,9,27,3,1,0,7,2,3,3,8,15,21,16,44,22,11,33,2.5,1.33,0,0,0,1,0,0,0,Draw
20,10,17,7,11,14,6,6,7,6,16,4,1,4,1,1,3,2,6,5,4,10,73,37,25,0,2.83,1.33,0,0,1,0,0,0,0,Home
19,10,16,8,5,10,10,10,10,14,24,2,3,1,6,3,5,2,15,15,25,11,37,85,49,13,3.33,1.66,1,0,0,0,0,0,0,Away
19,10,1,12,16,23,32,32,46,38,66,20,13,7,12,9,11,12,51,47,54,51,37,37,16,52,2.83,1.66,1,0,0,0,0,0,0,Home
13,10,20,3,8,20,28,28,52,37,56,17,15,7,6,10,7,11,41,30,22,32,55,42,30,30,2.83,1.5,0,0,1,0,0,0,0,Home
1,10,18,2,8,14,4,4,10,5,13,3,3,1,0,1,2,1,9,3,3,3,110,110,0,0,2.66,1.16,0,1,0,0,0,0,0,Draw
31,10,19,8,9,12,9,10,12,7,25,3,3,3,3,2,1,7,10,8,9,21,73,13,25,0,2.33,1.33,0,0,0,0,0,0,1,Home
31,10,18,7,3,16,27,27,43,51,60,15,12,7,8,15,6,6,45,49,31,30,47,71,31,24,2.83,0.83,0,0,0,0,0,0,1,Away
29,10,1,4,5,20,17,17,32,32,35,8,9,5,3,10,2,5,26,24,16,19,61,37,18,30,2.66,1.33,0,1,0,0,0,0,0,Home
29,10,19,10,13,14,7,7,8,6,20,5,1,5,1,1,3,3,3,5,3,8,18,18,73,37,3.33,0.83,0,1,0,0,0,0,0,Away
28,10,23,18,16,20,17,17,14,16,35,8,3,5,9,4,4,9,10,17,20,26,30,30,37,18,2.16,1.0,0,0,0,1,0,0,0,Home
28,10,19,2,1,16,26,26,52,54,54,19,15,7,4,16,6,4,39,44,25,21,71,71,31,24,2.66,0.5,0,0,0,1,0,0,0,Away
28,10,14,7,5,10,12,12,12,18,27,2,2,6,4,4,6,2,14,18,19,13,49,73,25,0,2.5,1.0,0,0,0,1,0,0,0,Draw
28,10,20,15,7,23,33,33,44,54,69,21,12,8,13,15,9,9,52,53,66,46,26,58,37,37,3.83,2.0,0,0,0,1,0,0,0,Home
28,10,20,8,9,23,33,33,53,50,69,21,15,8,10,15,5,13,56,48,44,47,49,49,27,16,2.83,0.66,0,0,0,1,0,0,0,Home
28,10,20,20,10,23,33,33,31,50,69,21,8,7,18,14,8,11,48,60,61,50,37,31,26,31,3.5,1.66,0,0,0,1,0,0,0,Draw
28,10,20,2,21,23,33,33,68,28,69,21,21,5,7,8,4,21,61,43,33,73,75,29,17,12,3.5,1.66,0,0,0,1,0,0,0,Home
28,10,15,10,2,16,7,7,7,19,19,0,2,1,4,6,1,0,5,11,9,3,44,44,22,22,2.0,0.33,0,0,0,1,0,0,0,Draw
27,10,20,14,6,26,9,9,11,15,20,4,3,2,4,4,3,2,6,10,7,7,11,77,33,22,2.33,1.16,0,0,1,0,0,0,0,Home
27,10,19,5,19,20,30,30,52,30,62,17,14,10,6,8,6,16,38,27,19,50,61,30,30,25,3.66,1.33,0,0,1,0,0,0,0,Away
27,10,16,10,4,14,7,7,7,10,17,5,2,1,4,2,4,1,9,8,13,4,55,55,27,41,3.5,1.33,0,0,1,0,0,0,0,Home
27,10,15,7,11,12,12,12,14,10,31,9,4,2,6,2,4,6,13,16,22,18,33,11,33,11,1.83,0.83,0,0,1,0,0,0,0,Draw
27,10,14,5,9,14,13,13,19,15,28,9,5,4,4,4,3,6,13,19,18,17,46,27,37,37,3.5,1.5,0,0,1,0,0,0,0,Draw
27,10,13,9,8,16,12,12,14,16,30,9,4,2,6,4,4,4,25,13,29,14,31,39,39,31,4.0,1.0,0,0,1,0,0,0,0,Home
27,10,8,7,8,10,1,1,1,1,3,0,0,1,0,0,1,0,1,1,1,1,27,82,27,0,2.83,1.5,0,0,1,0,0,0,0,Home
27,10,22,2,1,20,31,31,59,63,63,17,17,8,6,18,9,4,48,47,22,19,73,49,18,30,2.66,1.5,0,0,1,0,0,0,0,Draw
27,10,14,8,11,12,9,9,11,4,25,3,3,2,4,1,1,7,8,5,18,19,37,25,13,13,2.66,1.0,0,0,1,0,0,0,0,Home
27,10,14,3,9,12,9,9,19,6,25,3,6,1,2,2,0,7,15,7,8,20,80,20,20,11,2.33,1.16,0,0,1,0,0,0,0,Draw
26,10,16,2,14,14,12,12,28,4,29,4,9,1,2,0,4,8,20,7,8,22,37,0,18,27,2.0,0.83,1,0,0,0,0,0,0,Home
26,10,14,8,12,14,12,12,15,11,29,4,4,3,5,3,2,7,17,14,23,23,27,18,37,27,1.66,1.0,1,0,0,0,0,0,0,Home
26,10,17,12,7,16,27,27,28,43,59,15,8,4,15,12,7,8,35,45,47,31,39,47,31,8,3.5,2.33,1,0,0,0,0,0,0,Away
26,10,18,2,13,20,11,11,24,12,26,6,7,3,1,4,0,7,20,12,9,18,47,31,47,47,4.0,2.0,1,0,0,0,0,0,0,Home
24,10,15,2,6,8,27,27,59,23,64,19,18,5,4,6,5,16,57,25,19,52,37,37,55,18,4.33,2.16,0,0,0,0,0,0,1,Home
24,10,8,4,12,18,26,26,42,34,47,27,12,6,8,9,7,10,34,37,32,33,48,35,35,35,2.83,1.0,0,0,0,0,0,0,1,Draw
23,10,0,20,19,26,7,7,7,8,20,4,1,4,2,2,2,3,9,9,11,12,46,27,46,37,3.0,1.5,0,0,0,0,0,1,0,Home
22,10,22,22,12,26,8,8,7,12,20,4,1,4,3,3,3,2,3,7,8,7,27,0,55,27,2.66,1.33,0,1,0,0,0,0,0,Draw
22,10,23,17,18,20,15,15,12,10,32,8,3,3,9,2,4,9,9,8,18,19,30,30,18,25,3.0,1.0,0,1,0,0,0,0,0,Draw
